timestamp,zone_id,latitude,longitude,wind_speed_ms,wind_direction_deg,temperature_c,humidity_pct,traffic_emission_rate_kg_h,industrial_emission_rate_kg_h,rl_traffic_signal_offset_s,rl_green_corridor_active,rl_ventilation_control_mw,co2_concentration_ppm,pm25_ug_m3,reward_value
16-02-2026 12:00,Zone_008,37.82038785,-122.4555464,9.51,20.6,29.7,81,244.78,714.6,-26,1,3.03,452.43,107.64,-11.14
16-02-2026 13:00,Zone_007,37.7858073,-122.3592526,0.62,39.8,16.5,43,138.95,163.85,9,0,0.48,546.94,46.62,75.5
16-02-2026 14:00,Zone_008,37.77690016,-122.377189,9.26,79,27.7,38.5,296.82,865.89,9,0,2.33,719.06,31.1,-25.52
16-02-2026 15:00,Zone_006,37.74402332,-122.3524649,10.77,167.2,15.4,73.9,102.22,158.11,-1,0,2.18,522.19,88.71,-46.66
16-02-2026 16:00,Zone_009,37.83976306,-122.4610494,5.48,156,11,66.4,60.4,998.79,-26,0,4.26,668.83,45.1,86.22
16-02-2026 17:00,Zone_005,37.75955226,-122.3545415,6.66,287.9,15,81.3,73.01,1007.44,-19,0,3.13,536.24,46.67,36.31
16-02-2026 18:00,Zone_003,37.71306392,-122.4353149,5.99,266.2,14.5,78,479.42,360.79,-24,1,3.2,681.72,91.29,-39.55
16-02-2026 19:00,Zone_003,37.79255998,-122.4478722,4.98,153.5,18.4,70.6,114.03,456.03,14,0,4.76,743.35,37.68,36.96
16-02-2026 20:00,Zone_001,37.71707576,-122.4924476,10.71,120.1,20.5,94.1,368.82,629.44,-18,0,4.91,535.74,108.64,-28.25
16-02-2026 21:00,Zone_008,37.75178347,-122.4920852,10.78,113.9,22.7,64.7,80.57,756.33,18,1,3.27,695.78,71.76,-45.29
16-02-2026 22:00,Zone_002,37.77611179,-122.3961983,4.36,278.6,21.9,37.4,98.67,416.09,-27,0,2.61,745.95,69.16,-32.52
16-02-2026 23:00,Zone_003,37.83113338,-122.4313107,7.57,18.7,16.8,83.8,278.99,751.74,19,0,3.04,744.34,39.12,66.27
17-02-2026 00:00,Zone_008,37.77403199,-122.4660218,11.16,4.6,10.7,46.4,259.19,427.57,11,1,1.91,551.82,101.86,63.35
17-02-2026 01:00,Zone_008,37.80533881,-122.4079045,11.56,286.4,25.1,80.5,478.21,161.04,-28,1,4.94,570.02,73,40.65
17-02-2026 02:00,Zone_004,37.84892253,-122.4620713,6.35,171.8,19.9,92.2,475.18,102.78,-19,1,3.53,506.19,27.11,-18.6
17-02-2026 03:00,Zone_004,37.71972337,-122.4133552,5.71,47.1,17.5,75.3,400.82,211.27,-30,1,1.46,509.91,32.69,60.85
17-02-2026 04:00,Zone_005,37.74120973,-122.4461187,3.7,84.8,31.7,68.7,320.95,971.48,-4,0,0.29,572.36,61.51,11.21
17-02-2026 05:00,Zone_006,37.75918641,-122.3764672,11.53,335.7,28.7,59.9,254.73,1157.57,12,1,0.22,470.18,95.76,26.61
17-02-2026 06:00,Zone_005,37.76327423,-122.3768956,2.14,309.4,31.4,53.7,210.28,569.66,19,0,1.02,648.89,113.32,84.65
17-02-2026 07:00,Zone_007,37.76165316,-122.4283974,7.17,255.5,22.4,52.9,476.19,663.95,-18,0,1.16,587.71,82.98,18.68
17-02-2026 08:00,Zone_002,37.83614165,-122.4473771,3.75,173.6,13.3,71.4,321.31,261.53,-14,1,2.08,714.32,65.68,43.95
17-02-2026 09:00,Zone_007,37.8071049,-122.445616,3.71,187.3,27.4,78.8,310.58,706.13,-23,0,1.07,683.7,37.58,94.26
17-02-2026 10:00,Zone_010,37.79118578,-122.3791428,5.16,351.1,15.2,74.1,154.36,259.12,1,0,3.15,512.86,84.02,17.71
17-02-2026 11:00,Zone_007,37.74640591,-122.4507731,11.99,347.7,21,42.9,71.01,772.34,-11,0,1.06,577.03,118.05,34.11
17-02-2026 12:00,Zone_001,37.82356856,-122.4686411,1.13,77.5,11.6,62.1,475.33,1126.58,20,0,0.94,662.68,62.38,37.66
17-02-2026 13:00,Zone_007,37.84325908,-122.4872967,7.15,292,30.6,81.5,191.18,315.27,-14,0,2.36,467.62,27.84,-13.89
17-02-2026 14:00,Zone_005,37.82317974,-122.429996,1.45,71,13.1,60.9,249.17,941.02,3,0,4.44,411.06,21.37,60.54
17-02-2026 15:00,Zone_003,37.70023477,-122.4276802,2.28,76.9,32.6,64.9,101.59,125.85,4,0,2.34,698.31,39.62,59
17-02-2026 16:00,Zone_003,37.79546021,-122.3738637,5.55,243.4,31.6,80.1,426.62,513.05,4,0,2.07,448.14,72.64,-17.97
17-02-2026 17:00,Zone_004,37.70767031,-122.4668142,6.37,145.8,21.6,73,62.43,221.82,7,0,2.89,711.29,114.15,-48
17-02-2026 18:00,Zone_002,37.73864108,-122.4428513,3.48,335.4,28.6,56.6,425.3,487.72,11,0,1.29,719.76,42.91,99.84
17-02-2026 19:00,Zone_002,37.70892871,-122.3787391,4.14,32,25.5,88.2,113.13,290.89,-7,1,1.77,561.25,43.59,37.24
17-02-2026 20:00,Zone_001,37.79056932,-122.3764565,1.5,184.1,30.1,40.6,448.95,510.64,23,0,1.07,682.37,62.93,-22.85
17-02-2026 21:00,Zone_005,37.80298849,-122.4423083,3.99,330.7,20.8,94.7,378.4,559.28,-13,1,2.86,527.12,111.04,-7.47
17-02-2026 22:00,Zone_004,37.71717315,-122.4311314,11.62,325.5,29.6,37.7,124.1,430.65,19,0,3.49,700.39,56.1,42.67
17-02-2026 23:00,Zone_010,37.75757583,-122.4545071,11.36,56.4,21.6,31,304.62,822.28,15,0,3.37,688.64,34.56,-29.36
18-02-2026 00:00,Zone_002,37.76843548,-122.3601168,4.35,132,33.5,87.9,190.7,1110.74,17,0,1.27,427.48,27.94,-44.41
18-02-2026 01:00,Zone_003,37.75535795,-122.4822034,7.06,222.9,22.2,45.9,130.2,540.65,8,0,3.9,603.91,60.27,69.77
18-02-2026 02:00,Zone_007,37.71815375,-122.3599376,10.96,57.4,21.6,77.4,436.63,311.58,2,0,1.28,624,98.07,57.38
18-02-2026 03:00,Zone_007,37.76284217,-122.39742,0.57,348.5,29.6,82.7,231.59,397.8,18,0,0.75,400.3,42.05,-3.56
18-02-2026 04:00,Zone_004,37.81267671,-122.4202642,9.82,329.3,30.5,85.8,229.34,1039.4,-8,0,1.75,742.97,66.38,-41.23
18-02-2026 05:00,Zone_005,37.71065115,-122.4951011,11.41,60.1,23.9,94.5,126.45,728.8,-6,0,2.99,542.3,76.33,22.94
18-02-2026 06:00,Zone_005,37.712027,-122.4286606,1.55,43.6,14.5,49.1,222.38,600.51,6,1,0.71,581.07,59.55,-8.57
18-02-2026 07:00,Zone_006,37.75321569,-122.4388378,2.36,30.7,21.7,76.2,442.23,264.6,-4,1,3.24,468.18,31.09,9.67
18-02-2026 08:00,Zone_009,37.84125886,-122.4758172,11.55,327.4,34.2,37.5,213.41,594.7,-30,0,4.32,613.82,111.39,-8.9
18-02-2026 09:00,Zone_002,37.8002859,-122.4015386,6.68,69.7,28.8,56.4,478.22,406.34,-10,1,1.47,683.72,72.2,-23.71
18-02-2026 10:00,Zone_005,37.80180049,-122.3543274,0.66,149.9,30.3,85.1,475.84,1137.48,28,1,2.25,605.06,90.2,8.05
18-02-2026 11:00,Zone_003,37.754288,-122.4156717,3.46,161.6,10.8,53.9,115.2,1072.48,18,0,1.14,675.81,79.96,94.73
18-02-2026 12:00,Zone_004,37.78904912,-122.392787,5.67,215.6,21.7,68.4,129.79,192.29,-21,1,1.81,655.89,119.79,-10.07
18-02-2026 13:00,Zone_010,37.70151968,-122.4897324,8.47,25.8,26.2,62.7,438.2,668.32,0,1,0.11,483.18,60.19,0.39
18-02-2026 14:00,Zone_006,37.79541441,-122.43735,8.93,81.6,30.8,72,226.74,347.56,13,0,4.77,552.53,56.75,-0.61
18-02-2026 15:00,Zone_008,37.83699304,-122.4825462,11.95,335.3,11.2,93.2,51.97,551.85,-6,1,2.08,452.02,49.62,22.04
18-02-2026 16:00,Zone_001,37.79188602,-122.4080806,3.81,327,31.3,33.6,173.24,1064.53,-11,1,3.94,414.68,49.78,76.53
18-02-2026 17:00,Zone_010,37.83105479,-122.3592277,6.69,281.3,23.7,67.3,318.93,680.27,26,0,0.71,422.07,40.33,10.32
18-02-2026 18:00,Zone_008,37.80859596,-122.4007333,6.63,7,14.9,86.1,409.67,467.64,-29,0,4.06,729.87,117.87,70.92
18-02-2026 19:00,Zone_007,37.71808376,-122.4884795,5.16,117.7,17.9,61.3,110.02,328.68,24,1,4.3,744.59,105.79,-32.75
18-02-2026 20:00,Zone_001,37.835368,-122.4468001,2.45,226.1,17,35.1,99.74,980.36,17,1,3.58,433.24,44.83,84.24
18-02-2026 21:00,Zone_002,37.70996658,-122.4174005,11.74,99.1,23.3,66.4,464.94,786.97,-16,0,4.52,517.32,43.58,-22.2
18-02-2026 22:00,Zone_003,37.78009512,-122.4395188,10.31,327.5,11.3,51.6,388.02,614.87,-3,0,0.84,440.05,21.39,-44.12
18-02-2026 23:00,Zone_001,37.72132057,-122.3749534,6.23,228.2,14,40.1,315.4,339.23,-18,1,2.38,691.98,106.47,-26.25
19-02-2026 00:00,Zone_009,37.70175599,-122.3777993,7.44,25.9,30.3,85.2,396.13,467.67,19,0,3.1,573.7,50.89,-21.39
19-02-2026 01:00,Zone_008,37.76330514,-122.4082253,3.11,327.2,13.3,63.9,242.98,1155.83,29,1,2.98,617.44,72.99,26.28
19-02-2026 02:00,Zone_002,37.74425611,-122.4439813,6.75,344.8,15.8,90.7,391.31,672.1,21,0,4.31,588.97,109.04,17.49
19-02-2026 03:00,Zone_009,37.77290007,-122.4616995,8.49,28,21.3,82.4,217.31,540.77,23,0,1.08,648.59,54.89,57.38
19-02-2026 04:00,Zone_007,37.78657998,-122.4841189,6.42,191.6,22.9,75,159.84,673.56,-17,0,0.88,511.7,98.76,-42.36
19-02-2026 05:00,Zone_009,37.70656086,-122.4467653,11.89,109.2,29.1,30.3,378.06,956.89,19,0,1.27,448.12,57.33,24.66
19-02-2026 06:00,Zone_006,37.71845049,-122.4380241,7.53,141.4,21.2,57.8,238.85,474.12,-29,0,4.46,406.17,87.1,-0.13
19-02-2026 07:00,Zone_006,37.78379636,-122.3986266,4.77,64.7,29.7,42.8,491.62,296.58,3,0,4.71,555.99,57.43,44.61
19-02-2026 08:00,Zone_004,37.7514751,-122.401276,9.38,208.1,25.5,89.2,207.27,743.43,4,1,2.85,717.74,53.2,-43.45
19-02-2026 09:00,Zone_010,37.80937602,-122.4894838,2.46,344.9,12.8,41.3,464.78,831.72,6,0,2.51,506.84,118.98,-44.76
19-02-2026 10:00,Zone_010,37.79784375,-122.4407111,4.92,181.1,13.9,48.6,469.83,883.99,-6,1,3.03,468.58,77.36,14.09
19-02-2026 11:00,Zone_002,37.82684065,-122.4727332,4.49,29.8,20.9,63.6,158.83,1070.19,17,0,3.08,724.11,50.41,71.7
19-02-2026 12:00,Zone_007,37.80387392,-122.4764781,5.47,223.2,19.9,47.1,409.2,508.29,23,0,0.85,436.91,38.36,50.66
19-02-2026 13:00,Zone_005,37.76448966,-122.3759047,9.49,122.5,28.6,43.6,244.88,182.89,-16,0,3.43,418.13,14.37,-47.49
19-02-2026 14:00,Zone_006,37.80094499,-122.4937127,6.07,308.1,24.5,68.9,462.89,1154.18,-19,0,2.26,707.79,87.72,-23.23
19-02-2026 15:00,Zone_002,37.74130718,-122.4371226,9.63,156.5,19.7,35.8,252.56,578.51,-22,1,2.59,645.32,50.94,-15.99
19-02-2026 16:00,Zone_005,37.74594702,-122.4747695,7.13,69.4,14.3,33.8,384.94,785.58,27,1,0.15,547.72,100.34,13.46
19-02-2026 17:00,Zone_010,37.81834777,-122.3681005,4.43,68.8,15.7,54.2,260.14,832.94,0,0,3.82,663.32,50.03,38.01
19-02-2026 18:00,Zone_004,37.76696293,-122.4164439,9.81,276.8,24.4,76.8,152.51,701.17,-17,1,4.18,659.5,51.07,-17.53
19-02-2026 19:00,Zone_009,37.81975705,-122.4652929,3.24,95.6,20.6,66.1,139.71,325.78,-2,0,3.1,414.02,95.71,7.38
19-02-2026 20:00,Zone_006,37.82336336,-122.4246359,3.08,276.2,22.9,57.5,241.44,930.66,22,0,3.74,636.69,63.84,37.59
19-02-2026 21:00,Zone_002,37.82863435,-122.390277,6.3,74.1,14.3,66.8,389.97,984.13,17,0,2.61,624.31,107.34,7.52
19-02-2026 22:00,Zone_001,37.83749529,-122.3562823,3.5,115.8,26.6,53.8,322.28,708.27,12,1,3.09,737.32,74.91,-28.52
19-02-2026 23:00,Zone_005,37.76464778,-122.4669331,0.6,167.6,31.3,90.8,359.88,637.42,7,0,1.97,738.32,36.47,23.75
20-02-2026 00:00,Zone_009,37.74783002,-122.3670727,7.96,339.6,16.4,33.6,177.05,225.33,11,1,3.96,532.23,72.51,-1.4
20-02-2026 01:00,Zone_006,37.78732981,-122.3598544,6.38,335.4,22.3,73.8,266.65,192.35,29,0,2.34,606.44,10.44,79.63
20-02-2026 02:00,Zone_010,37.75567586,-122.3625369,5.62,74.5,34.4,87.9,69.98,473.52,-23,0,3.4,449.48,44.36,66.34
20-02-2026 03:00,Zone_007,37.79016113,-122.4046878,11.62,129,18.3,82.3,417.89,441.93,17,1,3.11,423.26,32.87,-21.46
20-02-2026 04:00,Zone_005,37.80583788,-122.4055269,7.07,53.8,24.9,42,495.45,1149.02,-28,0,3.51,551.47,81.96,-27.1
20-02-2026 05:00,Zone_010,37.80326075,-122.4395184,10.43,183.6,12.3,49.2,233.1,961.99,-29,1,3.93,641.46,24.96,2.15
20-02-2026 06:00,Zone_006,37.75618293,-122.3871403,2.1,165.8,25.2,76.6,54.93,825.92,-15,1,2.56,598.72,41.91,11.83
20-02-2026 07:00,Zone_005,37.72502903,-122.4203059,7.05,324.3,12.2,35.5,126.41,669.41,-12,1,4.07,550.38,46.44,89.8
20-02-2026 08:00,Zone_009,37.7645794,-122.3983843,10.48,334.8,34,82.8,343.64,284.1,-1,0,2.49,686.34,10.36,-4.76
20-02-2026 09:00,Zone_006,37.72138912,-122.4357313,7.21,138.1,27.9,76.7,325.44,1176.3,10,0,4.78,678.05,15.14,80.14
20-02-2026 10:00,Zone_008,37.83351456,-122.3902755,8.76,177,29.7,77.4,404.54,512.54,-15,1,3.76,656.18,44.22,25.8
20-02-2026 11:00,Zone_002,37.75188162,-122.3763293,4.78,322.6,27.6,36.5,164.25,217.62,0,0,0.86,426.96,34.46,82.84
20-02-2026 12:00,Zone_009,37.72316896,-122.4780346,1.56,290.4,24.7,76.7,393.63,643.18,23,0,4.15,678.76,22.86,55.29
20-02-2026 13:00,Zone_005,37.70381716,-122.3750605,5.77,1.3,21.2,74.2,359.59,1061.4,27,0,2.76,721.8,26.96,56.26
20-02-2026 14:00,Zone_007,37.79687336,-122.4189555,5.04,115.2,31.5,84,195.27,1076.02,-3,0,4.92,420.8,101.91,27.82
20-02-2026 15:00,Zone_010,37.79553535,-122.3733001,10.47,151.8,33.9,32.7,295.47,112.06,-27,0,3.59,540.58,85.17,76.05
20-02-2026 16:00,Zone_001,37.75109062,-122.4353047,3.31,82.7,22.5,31.5,116.27,1074.93,-21,0,0.42,745.92,63.25,-11.84
20-02-2026 17:00,Zone_010,37.71075678,-122.4431439,11.62,71.8,33.3,54.2,253.65,398.63,20,0,1.97,609.73,109.98,86.1
20-02-2026 18:00,Zone_005,37.76144433,-122.3627409,11.52,13.6,24.6,39.7,446.54,142.87,14,0,2.59,579.75,13.25,45.52
20-02-2026 19:00,Zone_010,37.74668262,-122.4623246,3.35,231.6,23.5,66.3,239.54,1032.57,-13,0,4.2,462.11,47.94,15.81
20-02-2026 20:00,Zone_002,37.8015681,-122.3733682,4.5,94.5,21.4,89.6,427.81,1050.25,16,1,3.65,597.92,100.57,97.33
20-02-2026 21:00,Zone_006,37.79086689,-122.4273969,10.8,18.8,15.2,55.4,315.61,755.85,1,1,1.85,553.67,79.11,79.3
20-02-2026 22:00,Zone_001,37.75468906,-122.4228857,11.62,83.2,10.1,84.9,136.34,731.88,-1,0,3.27,444.61,117.99,65.8
20-02-2026 23:00,Zone_003,37.73268388,-122.4537298,5.6,288.7,16,30,311.5,994.43,5,0,2.88,562.52,113.9,-8.91
21-02-2026 00:00,Zone_005,37.84820539,-122.4140437,4.19,306.5,22.7,41,277.69,964.94,-22,0,0.63,457.54,28.69,96.06
21-02-2026 01:00,Zone_004,37.76810024,-122.4512183,6.55,173.9,19.5,32,229.39,1079.12,5,0,1.17,655.73,116.92,61.45
21-02-2026 02:00,Zone_003,37.80324114,-122.4941096,8.41,149.8,21.2,51.3,103.83,708.02,-2,1,1.71,740.78,114.01,40.78
21-02-2026 03:00,Zone_010,37.72108295,-122.4592002,3.64,352,34.5,89,237.52,1164.41,-15,1,0.98,564.35,51.1,88.27
21-02-2026 04:00,Zone_005,37.77283845,-122.4990431,8.97,72.2,18.8,36.3,82.74,1195.76,-3,1,0.75,621.33,118.12,-25.67
21-02-2026 05:00,Zone_008,37.70413051,-122.3532468,1.09,77.5,21.3,69.4,94.45,228.2,-10,0,0.29,550.84,13.94,-29.15
21-02-2026 06:00,Zone_004,37.77581827,-122.3551379,1.07,105.1,13.3,59.3,237.16,1034.5,16,0,4.37,448.46,82.68,34.56
21-02-2026 07:00,Zone_001,37.84460261,-122.4407267,4.94,62.2,11.2,91,187.42,649.8,25,1,1.44,739.69,39.28,-41.49
21-02-2026 08:00,Zone_007,37.75763101,-122.3907444,4.56,136.6,29.4,38,466.49,526.32,-29,0,1.45,445.35,24.24,49.6
21-02-2026 09:00,Zone_008,37.7058494,-122.4481291,4.13,327.9,24.3,43.8,219.07,774.38,29,0,1.03,439.07,73.53,-13.89
21-02-2026 10:00,Zone_003,37.70464337,-122.399336,6.15,221.5,29,31.9,391.04,161.56,28,0,2.38,560.71,43.7,-32.15
21-02-2026 11:00,Zone_006,37.75819801,-122.3791855,4.19,148.3,13.7,58.2,288.61,657.11,15,0,2.57,630.61,83.35,11.42
21-02-2026 12:00,Zone_002,37.72400374,-122.3579866,2.71,336.4,24.3,48.1,366.84,1057.98,4,0,1.04,524.22,69.4,19.89
21-02-2026 13:00,Zone_007,37.70350281,-122.4399682,4.06,17.4,16.3,86.5,167.05,334.81,23,0,3.04,467.38,53.18,-24.43
21-02-2026 14:00,Zone_008,37.81343204,-122.3825053,11.71,75.7,15.7,69.3,473.86,569.03,-3,1,3.61,686.64,30,-43.77
21-02-2026 15:00,Zone_006,37.76877845,-122.4601107,5.23,203.7,10.3,69.9,288.54,1133.43,24,1,1.87,527.09,76.14,12.11
21-02-2026 16:00,Zone_006,37.74338672,-122.3514502,5.61,221.6,13.3,64.6,424.1,571.42,5,0,2.93,468.01,101.22,63.93
21-02-2026 17:00,Zone_005,37.83501248,-122.4961346,7.13,14.2,17.7,36,214.27,494.2,0,0,2.51,527.78,76,81.13
21-02-2026 18:00,Zone_008,37.71742084,-122.4094707,11.81,145.1,12.9,58.9,95.1,584.59,2,0,0.98,475.09,77.16,-35.37
21-02-2026 19:00,Zone_001,37.84338782,-122.4010741,3.28,233.7,34.6,95,353.17,671.4,-8,1,3.65,581.81,66.3,28.7
21-02-2026 20:00,Zone_010,37.74709501,-122.3967932,8.33,251.3,17.7,84.3,53.49,795.19,29,0,4.01,633.9,52.71,-10.49
21-02-2026 21:00,Zone_004,37.83326055,-122.4819419,8.73,229.7,13.3,88.1,263.88,980.76,10,1,3.24,679.85,60.32,6.2
21-02-2026 22:00,Zone_004,37.79044143,-122.3592205,7.48,115.4,15,83.5,136.76,597.31,-14,0,1.62,479.65,118.85,90.02
21-02-2026 23:00,Zone_003,37.8240061,-122.4728225,1.52,33.7,24.7,36.7,332.32,999.23,15,1,4.63,458.43,92.46,2.81
22-02-2026 00:00,Zone_003,37.84760197,-122.406587,8.28,153.8,11.6,44.8,490.74,687.09,18,0,2.28,406.86,57.36,4.8
22-02-2026 01:00,Zone_004,37.74326082,-122.4665986,1.24,46.4,31.6,30.2,258.98,472.33,-30,0,1.33,479.83,60.3,-18.59
22-02-2026 02:00,Zone_001,37.84417032,-122.4539175,7.36,341.1,34,49.7,417.87,823.75,11,0,2.04,408.37,64.96,94
22-02-2026 03:00,Zone_002,37.75842228,-122.4180312,9.01,171.1,16.2,37.1,278.5,889.49,-8,0,3.46,520.92,82.52,18.47
22-02-2026 04:00,Zone_009,37.75782679,-122.437421,2.93,114.2,21.3,60.7,273.13,713.85,17,1,4.23,450.99,61.26,35.56
22-02-2026 05:00,Zone_010,37.75105807,-122.4759662,10.18,275.9,10.6,74,468.69,162.28,-4,1,1.78,602.96,85.48,17.98
22-02-2026 06:00,Zone_002,37.78121114,-122.4743595,0.85,179.3,26,86.8,450.48,286.87,-6,0,1.16,534.3,46.21,-12.06
22-02-2026 07:00,Zone_005,37.72312176,-122.4372783,10.2,111.6,20.3,78.7,403.61,413.83,1,1,3.13,432.75,55.17,71.56
22-02-2026 08:00,Zone_009,37.78305672,-122.3864076,5.79,292.3,16.8,91,183.32,410.89,-12,0,4.61,539.95,105.05,-45.73
22-02-2026 09:00,Zone_009,37.78125572,-122.3653053,3,312.2,15.2,33.5,295.25,840.76,-7,1,0.92,473.27,46.18,53.54
22-02-2026 10:00,Zone_008,37.81428527,-122.4873809,2.04,242.3,26.4,30.8,150.75,120.18,26,0,4.02,638.06,116.09,39.14
22-02-2026 11:00,Zone_001,37.82504749,-122.4410344,11.46,16.9,20.4,73,249.76,931.25,-28,1,2.38,527.55,28.98,-28.36
22-02-2026 12:00,Zone_001,37.7660662,-122.4849632,1.34,203.9,14.5,48.8,267.9,391.88,29,0,4,451.46,36.58,-25.11
22-02-2026 13:00,Zone_009,37.74534999,-122.4975111,2.79,274.8,27.2,46.5,424.24,441.02,-19,0,2.53,522.36,61,48.88
22-02-2026 14:00,Zone_008,37.73890023,-122.4007422,4.5,49.1,24.1,51.5,453.21,680.7,4,0,1.89,478.53,97.71,-3.18
22-02-2026 15:00,Zone_010,37.72919358,-122.4096326,7.63,82.3,31.5,47.5,236.58,337.52,-16,0,3.48,678.52,90.47,-10.14
22-02-2026 16:00,Zone_009,37.70864714,-122.4755471,6.77,317.7,12.9,63.2,57.97,1072.92,-14,0,4.5,744.18,29.19,-41.13
22-02-2026 17:00,Zone_007,37.7513672,-122.4649281,1.94,7.2,29.6,58.6,437.8,193.91,19,0,1.6,408.92,36.04,64.97
22-02-2026 18:00,Zone_003,37.74053715,-122.4964438,3.83,271,26.8,63.3,128.43,588.82,1,1,2.3,641.51,73.28,82.4
22-02-2026 19:00,Zone_003,37.84496261,-122.3747579,3.25,170.6,12.9,73.7,329.85,1034.36,-24,1,1.15,492.39,42.47,72.98
22-02-2026 20:00,Zone_002,37.78365632,-122.3537964,2.96,160.8,27.4,55.2,61.24,777.43,-12,1,0.92,423.24,56.46,19.91
22-02-2026 21:00,Zone_005,37.75209156,-122.4796811,5.23,2.6,21,46.3,229.78,421.56,-24,1,3.89,405.02,63.53,30.09
22-02-2026 22:00,Zone_003,37.78707014,-122.4652787,8.6,295,33.6,40.8,493.68,562.84,-26,1,1,708.35,75.37,-13.66
22-02-2026 23:00,Zone_006,37.72087951,-122.3697386,3,129.5,13.5,52.7,95.31,877.36,27,1,3.97,523.76,37.62,-24.07
23-02-2026 00:00,Zone_002,37.76660656,-122.3610304,4.72,194.7,26.1,78.2,240.66,1170.59,9,1,2.15,748.09,27.95,73.45
23-02-2026 01:00,Zone_003,37.79393515,-122.4370559,5,243.8,19.5,79.2,188.22,1082.45,-10,0,4.98,554.83,53.84,69.75
23-02-2026 02:00,Zone_005,37.77333467,-122.4924066,11.73,252.9,33.9,73.3,457.29,476.68,17,1,0.99,465.66,19.02,66.6
23-02-2026 03:00,Zone_001,37.76026682,-122.4940912,11.48,344.2,18.2,45.2,441.2,1198.02,17,1,0.46,672,67.94,19.5
23-02-2026 04:00,Zone_001,37.84907726,-122.4139075,9.7,191.3,34.1,68.2,156.96,103.86,20,1,0.38,724.27,102.36,79.68
23-02-2026 05:00,Zone_010,37.83204721,-122.4410657,3.28,143.9,32.5,67.1,86.53,130.39,26,0,4.18,685.47,23.09,88.93
23-02-2026 06:00,Zone_009,37.79351089,-122.4957021,1.28,343.3,16.8,61.5,332.21,1006.22,16,0,2.19,660.82,22.4,-0.75
23-02-2026 07:00,Zone_007,37.7854066,-122.4125121,4.14,231.2,30.1,65.7,201.37,319.41,-24,1,0.02,517.14,18.82,-16.3
23-02-2026 08:00,Zone_001,37.79309907,-122.4983046,3.57,107.3,34.9,62,352.44,166.85,6,1,4.37,422.57,103.26,19.64
23-02-2026 09:00,Zone_008,37.73019682,-122.3818942,6.32,45.5,16.3,66.8,64.45,360.86,-8,0,4.38,470.45,18.88,-23.1
23-02-2026 10:00,Zone_003,37.75927066,-122.4540351,9.44,303.3,20.9,76.5,110.03,568.71,-20,0,4.03,556.38,118.18,82.6
23-02-2026 11:00,Zone_008,37.70591893,-122.4939613,10.37,130.4,23,37.1,358.87,903.62,-21,0,1.24,734.67,49.42,0.7
23-02-2026 12:00,Zone_005,37.77133191,-122.4117472,10.22,237.8,17.4,78.7,145.57,786.77,26,0,1.86,653,46.16,36.43
23-02-2026 13:00,Zone_001,37.78145369,-122.4403473,4.64,169.5,10.4,38.8,435.91,361.38,-10,0,3.72,689.9,20.08,39.21
23-02-2026 14:00,Zone_007,37.73416246,-122.3539299,8.4,71.6,15.5,34.3,76.37,653.6,24,1,2.45,497.05,74.42,27.25
23-02-2026 15:00,Zone_005,37.84460433,-122.4183702,4.1,216.6,17,93.4,146.97,1118.84,28,1,0.77,639.34,74.45,-26.52
23-02-2026 16:00,Zone_006,37.83641819,-122.4587141,1.2,21.8,21.1,92.2,499.35,996.51,10,1,1.21,701.85,64.32,98.65
23-02-2026 17:00,Zone_006,37.80832149,-122.3935842,8.57,148.8,14.3,33.9,244.88,455.51,2,0,4.86,567.79,44.21,-24.11
23-02-2026 18:00,Zone_008,37.78000799,-122.4592762,0.61,196.8,31.8,58.8,366.33,1180.49,-11,1,0.76,550.46,50.54,62.73
23-02-2026 19:00,Zone_009,37.83049537,-122.3643635,5.21,157,27.6,42.1,132.2,879.48,2,0,3.63,651.79,45.26,68.7
23-02-2026 20:00,Zone_002,37.71959785,-122.4437917,4.29,269.5,12.1,61.5,324.44,168.69,9,0,2.39,595.97,56.88,-28.23
23-02-2026 21:00,Zone_009,37.81857647,-122.4175197,8.47,298.1,26.3,84,376.75,138.68,4,0,3.74,747.61,47.6,89.97
23-02-2026 22:00,Zone_010,37.71872312,-122.492414,9.31,277.6,26.3,91.8,191.51,285.25,3,1,3.31,548.79,84.31,23.16
23-02-2026 23:00,Zone_009,37.8191316,-122.4360818,4,14,33.9,71.2,423,900.64,5,1,2.2,461.58,42.54,44.33
24-02-2026 00:00,Zone_010,37.74136514,-122.3751455,9.83,69.9,10.1,53,321.54,302.11,-4,1,1.77,565.18,48.59,46.33
24-02-2026 01:00,Zone_010,37.83156359,-122.3791527,3.88,193.2,16.2,69.2,225.11,662.64,-12,0,3.77,482.32,57.9,25.74
24-02-2026 02:00,Zone_007,37.84160631,-122.4663522,5.63,336.5,33.2,50.3,300.94,202.59,12,0,1.62,596.44,10.44,-28.7
24-02-2026 03:00,Zone_001,37.7223194,-122.4660881,8.86,300.6,33.3,89.1,309.54,1112.97,-26,0,3.94,444.03,64.13,62.76
24-02-2026 04:00,Zone_007,37.76940134,-122.3774042,8.47,303.3,28,86.6,124.49,478.36,-2,1,3.4,732.49,38.14,37.27
24-02-2026 05:00,Zone_010,37.84714811,-122.3604402,11.85,109.2,29.1,66.3,231.23,1098.95,25,1,2.89,700.94,16.18,-32.2
